Prod_Order_No,Component_Item_ID,Required_Qty,Available_Qty,Shortage_Qty
MO01322,RM0178,542,479,63
MO01322,RM0387,1355,308,1047
MO01322,RM0473,271,264,7
MO01323,RM0451,174,97,77
MO01323,RM0412,290,217,73
MO01323,RM0120,406,0,406
MO01323,RM0204,58,35,23
MO01323,RM0145,406,48,358
MO01324,RM0418,861,639,222
MO01324,RM0256,246,111,135
MO01324,RM0372,738,306,432
MO01324,RM0262,615,149,466
MO01324,RM0468,984,189,795
MO01324,RM0451,369,149,220
MO01324,RM0338,369,346,23
MO01325,RM0269,1110,377,733
MO01325,RM0277,1554,507,1047
MO01325,RM0376,222,27,195
MO01325,RM0101,888,138,750
MO01325,RM0121,222,196,26
MO01325,RM0314,1110,18,1092
MO01325,RM0219,888,844,44
MO01326,RM0441,948,567,381
MO01326,RM0400,948,2,946
MO01326,RM0274,474,379,95
MO01326,RM0261,316,226,90
MO01326,RM0342,316,219,97
MO01327,RM0211,172,134,38
MO01327,RM0305,516,223,293
MO01327,RM0217,860,839,21
MO01327,RM0192,344,296,48
MO01327,RM0164,1376,165,1211
MO01327,RM0243,172,99,73
MO01327,RM0357,688,355,333
MO01328,RM0193,556,280,276
MO01328,RM0218,278,126,152
MO01328,RM0339,1112,516,596
MO01328,RM0456,1112,107,1005
MO01328,RM0316,695,295,400
MO01328,RM0386,278,216,62
MO01329,RM0341,1472,1007,465
MO01329,RM0377,1472,733,739
MO01329,RM0436,1472,285,1187
MO01329,RM0150,2208,2150,58
MO01329,RM0128,2944,667,2277
MO01329,RM0251,2576,1672,904
MO01329,RM0387,1840,1741,99
MO01330,RM0215,955,711,244
MO01330,RM0202,1146,1112,34
MO01330,RM0139,1146,873,273
MO01330,RM0404,955,347,608
MO01330,RM0331,191,49,142
MO01330,RM0157,1528,659,869
MO01330,RM0152,382,131,251
MO01330,RM0147,573,35,538
MO01331,RM0269,875,521,354
MO01331,RM0277,1225,960,265
MO01331,RM0376,175,109,66
MO01331,RM0101,700,604,96
MO01331,RM0121,175,123,52
MO01331,RM0314,875,39,836
MO01331,RM0219,700,228,472
MO01332,RM0269,550,323,227
MO01332,RM0277,770,420,350
MO01332,RM0376,110,48,62
MO01332,RM0101,440,324,116
MO01332,RM0121,110,45,65
MO01332,RM0314,550,526,24
MO01332,RM0219,440,323,117
MO01333,RM0407,276,241,35
MO01333,RM0500,736,35,701
MO01333,RM0345,92,20,72
MO01333,RM0215,368,205,163
MO01333,RM0340,276,145,131
MO01333,RM0376,552,552,0
MO01334,RM0179,1125,233,892
MO01334,RM0191,2250,1402,848
MO01334,RM0465,750,72,678
MO01334,RM0119,750,94,656
MO01335,RM0153,784,756,28
MO01335,RM0192,686,343,343
MO01335,RM0390,490,488,2
MO01335,RM0413,784,638,146
MO01335,RM0323,784,463,321
MO01335,RM0118,98,39,59
MO01335,RM0304,490,325,165
MO01336,RM0282,699,562,137
MO01336,RM0208,1398,324,1074
MO01336,RM0414,699,265,434
MO01336,RM0477,1398,1215,183
MO01336,RM0436,1165,430,735
MO01336,RM0446,699,577,122
MO01336,RM0289,932,705,227
MO01337,RM0145,808,115,693
MO01337,RM0156,505,87,418
MO01337,RM0446,404,216,188
MO01337,RM0224,303,3,300
MO01337,RM0434,505,464,41
MO01338,RM0128,1590,1363,227
MO01338,RM0227,2544,1234,1310
MO01338,RM0205,1590,1201,389
MO01338,RM0188,1272,482,790
MO01338,RM0337,954,53,901
MO01338,RM0334,1272,208,1064
MO01338,RM0435,1908,1140,768
MO01338,RM0208,1908,1191,717
MO01339,RM0129,280,55,225
MO01339,RM0190,80,19,61
MO01339,RM0471,280,65,215
MO01339,RM0448,160,58,102
MO01339,RM0103,160,148,12
MO01339,RM0229,120,42,78
MO01339,RM0151,200,85,115
MO01340,RM0340,1869,809,1060
MO01340,RM0154,1869,342,1527
MO01340,RM0443,1068,1030,38
MO01340,RM0206,1869,1666,203
MO01340,RM0200,1869,1437,432
MO01340,RM0175,1068,603,465
MO01340,RM0123,1869,1813,56
MO01341,RM0341,752,258,494
MO01341,RM0377,752,615,137
MO01341,RM0436,752,17,735
MO01341,RM0150,1128,32,1096
MO01341,RM0128,1504,534,970
MO01341,RM0251,1316,1128,188
MO01341,RM0387,940,582,358
MO01342,RM0446,245,229,16
MO01342,RM0286,1960,1380,580
MO01342,RM0378,1960,82,1878
MO01342,RM0134,245,180,65
MO01342,RM0328,735,271,464
MO01343,RM0466,584,22,562
MO01343,RM0482,438,113,325
MO01343,RM0342,438,235,203
MO01343,RM0172,511,388,123
MO01343,RM0130,146,139,7
MO01344,RM0294,66,40,26
MO01344,RM0159,66,47,19
MO01344,RM0384,198,179,19
MO01344,RM0497,528,37,491
MO01344,RM0434,264,19,245
MO01344,RM0223,198,125,73
MO01344,RM0289,198,68,130
MO01344,RM0443,132,22,110
MO01345,RM0169,545,227,318
MO01345,RM0338,654,121,533
MO01345,RM0482,109,104,5
MO01345,RM0318,763,575,188
MO01345,RM0187,872,818,54
MO01346,RM0387,1104,348,756
MO01346,RM0191,552,172,380
MO01346,RM0481,1288,720,568
MO01346,RM0239,368,338,30
MO01346,RM0372,552,384,168
MO01346,RM0256,736,95,641
MO01346,RM0154,1104,401,703
MO01346,RM0278,184,141,43
MO01347,RM0113,510,296,214
MO01347,RM0466,1020,973,47
MO01347,RM0500,1785,538,1247
MO01347,RM0450,1020,103,917
MO01347,RM0424,1275,162,1113
MO01348,RM0239,486,338,148
MO01348,RM0237,81,9,72
MO01348,RM0303,243,144,99
MO01348,RM0468,162,28,134
MO01348,RM0191,243,60,183
MO01348,RM0463,648,627,21
MO01349,RM0328,732,639,93
MO01349,RM0306,1098,476,622
MO01349,RM0315,1098,723,375
MO01349,RM0296,2562,417,2145
MO01349,RM0113,2928,1607,1321
MO01349,RM0378,2928,464,2464
MO01349,RM0363,2928,561,2367
MO01349,RM0165,2928,2925,3
MO01350,RM0191,113,11,102
MO01350,RM0409,339,183,156
MO01350,RM0445,452,300,152
MO01350,RM0127,904,712,192
MO01351,RM0258,2051,1892,159
MO01351,RM0151,1758,71,1687
MO01351,RM0369,1758,752,1006
MO01351,RM0114,586,499,87
MO01351,RM0215,2344,480,1864
MO01351,RM0289,2051,733,1318
MO01352,RM0112,64,38,26
MO01352,RM0246,64,60,4
MO01352,RM0160,128,15,113
MO01352,RM0207,256,230,26
MO01352,RM0312,384,318,66
MO01353,RM0238,2600,513,2087
MO01353,RM0176,1625,62,1563
MO01353,RM0459,1625,294,1331
MO01353,RM0104,1625,426,1199
MO01353,RM0445,2275,1049,1226
MO01353,RM0212,1300,320,980
MO01354,RM0330,176,71,105
MO01354,RM0485,264,66,198
MO01354,RM0101,264,256,8
MO01354,RM0258,264,15,249
MO01354,RM0465,352,92,260
MO01355,RM0446,174,91,83
MO01355,RM0286,1392,114,1278
MO01355,RM0378,1392,889,503
MO01355,RM0134,174,129,45
MO01355,RM0328,522,19,503
MO01356,RM0406,1824,1739,85
MO01356,RM0202,304,117,187
MO01356,RM0442,304,98,206
MO01356,RM0415,1520,1167,353
MO01357,RM0352,1062,686,376
MO01357,RM0460,1062,246,816
MO01357,RM0178,1416,1224,192
MO01357,RM0173,708,286,422
MO01357,RM0409,1239,212,1027
MO01357,RM0474,885,666,219
MO01358,RM0171,540,11,529
MO01358,RM0397,2160,614,1546
MO01358,RM0363,2160,1042,1118
MO01358,RM0109,1890,573,1317
MO01358,RM0168,1620,1369,251
MO01358,RM0120,2160,1289,871
MO01358,RM0456,1350,1350,0
MO01358,RM0125,270,163,107
MO01359,RM0140,1746,1015,731
MO01359,RM0460,873,756,117
MO01359,RM0108,2328,2235,93
MO01359,RM0224,873,524,349
MO01360,RM0459,1296,814,482
MO01360,RM0133,972,290,682
MO01360,RM0124,810,227,583
MO01360,RM0482,324,142,182
MO01360,RM0138,972,357,615
MO01360,RM0101,810,519,291
MO01360,RM0382,972,891,81
MO01361,RM0341,240,8,232
MO01361,RM0377,240,60,180
MO01361,RM0436,240,195,45
MO01361,RM0150,360,159,201
MO01361,RM0128,480,260,220
MO01361,RM0251,420,326,94
MO01361,RM0387,300,102,198
MO01362,RM0140,783,265,518
MO01362,RM0320,261,119,142
MO01362,RM0457,1827,104,1723
MO01362,RM0184,1827,1078,749
MO01362,RM0368,522,354,168
MO01362,RM0285,522,358,164
MO01363,RM0446,376,58,318
MO01363,RM0451,282,105,177
MO01363,RM0465,752,394,358
MO01363,RM0195,282,110,172
MO01363,RM0360,564,60,504
MO01363,RM0224,188,53,135
MO01364,RM0290,1536,1422,114
MO01364,RM0193,3072,2935,137
MO01364,RM0271,768,614,154
MO01364,RM0315,2688,20,2668
MO01365,RM0425,1350,741,609
MO01365,RM0290,1080,699,381
MO01365,RM0199,2160,887,1273
MO01365,RM0396,1620,1390,230
MO01365,RM0386,1350,1055,295
MO01365,RM0390,810,623,187
MO01365,RM0113,540,322,218
MO01366,RM0410,135,9,126
MO01366,RM0470,162,15,147
MO01366,RM0457,54,6,48
MO01366,RM0319,108,22,86
MO01366,RM0110,189,83,106
MO01366,RM0246,108,42,66
MO01366,RM0426,81,78,3
MO01367,RM0474,2534,755,1779
MO01367,RM0328,2896,830,2066
MO01367,RM0187,2534,714,1820
MO01367,RM0450,1086,829,257
MO01367,RM0333,1448,1042,406
MO01367,RM0230,1810,65,1745
MO01367,RM0199,1810,998,812
MO01367,RM0334,1448,852,596
MO01368,RM0378,246,51,195
MO01368,RM0446,574,2,572
MO01368,RM0290,164,135,29
MO01368,RM0427,492,155,337
MO01368,RM0231,164,119,45
MO01369,RM0279,576,425,151
MO01369,RM0236,432,23,409
MO01369,RM0464,144,27,117
MO01369,RM0233,720,374,346
MO01370,RM0424,1296,64,1232
MO01370,RM0381,1512,956,556
MO01370,RM0299,648,173,475
MO01370,RM0422,864,308,556
MO01371,RM0490,1260,543,717
MO01371,RM0180,1260,861,399
MO01371,RM0119,1008,78,930
MO01371,RM0136,2016,1040,976
MO01371,RM0416,1512,811,701
MO01371,RM0134,756,54,702
MO01371,RM0432,756,194,562
MO01371,RM0303,1512,1117,395
MO01372,RM0446,120,3,117
MO01372,RM0286,960,793,167
MO01372,RM0378,960,809,151
MO01372,RM0134,120,16,104
MO01372,RM0328,360,322,38
MO01373,RM0184,726,650,76
MO01373,RM0384,1452,1423,29
MO01373,RM0112,1089,114,975
MO01373,RM0167,363,341,22
MO01373,RM0256,2541,991,1550
MO01374,RM0238,760,21,739
MO01374,RM0176,475,114,361
MO01374,RM0459,475,14,461
MO01374,RM0104,475,296,179
MO01374,RM0445,665,414,251
MO01374,RM0212,380,300,80
MO01375,RM0192,648,125,523
MO01375,RM0346,81,32,49
MO01375,RM0126,567,339,228
MO01375,RM0484,81,37,44
MO01375,RM0286,81,15,66
MO01375,RM0416,648,162,486
MO01375,RM0371,567,361,206
MO01375,RM0344,162,151,11
MO01376,RM0111,83,47,36
MO01376,RM0476,581,277,304
MO01376,RM0486,415,169,246
MO01376,RM0234,249,54,195
MO01376,RM0422,332,66,266
MO01376,RM0352,166,164,2
MO01377,RM0446,1694,1602,92
MO01377,RM0461,242,101,141
MO01377,RM0388,1210,100,1110
MO01377,RM0246,1936,494,1442
MO01377,RM0299,968,600,368
MO01377,RM0258,726,574,152
MO01377,RM0486,1210,717,493
MO01378,RM0140,63,34,29
MO01378,RM0320,21,20,1
MO01378,RM0457,147,108,39
MO01378,RM0184,147,38,109
MO01378,RM0368,42,32,10
MO01378,RM0285,42,6,36
MO01379,RM0370,630,332,298
MO01379,RM0491,315,306,9
MO01379,RM0169,315,67,248
MO01379,RM0482,630,33,597
MO01380,RM0290,1528,658,870
MO01380,RM0193,3056,3010,46
MO01380,RM0271,764,382,382
MO01380,RM0315,2674,1758,916
MO01381,RM0247,544,5,539
MO01381,RM0435,136,54,82
MO01381,RM0336,68,57,11
MO01381,RM0107,340,70,270
MO01381,RM0458,476,382,94
MO01381,RM0460,476,68,408
MO01381,RM0487,476,366,110
MO01381,RM0292,68,15,53
MO01382,RM0140,1092,534,558
MO01382,RM0320,364,90,274
MO01382,RM0457,2548,1856,692
MO01382,RM0184,2548,1650,898
MO01382,RM0368,728,3,725
MO01382,RM0285,728,268,460
MO01383,RM0250,392,153,239
MO01383,RM0475,392,147,245
MO01383,RM0402,490,463,27
MO01383,RM0199,196,12,184
MO01383,RM0431,196,171,25
MO01383,RM0458,392,239,153
MO01383,RM0383,392,129,263
MO01383,RM0219,784,316,468
MO01384,RM0367,56,55,1
MO01384,RM0389,392,285,107
MO01384,RM0232,280,48,232
MO01384,RM0400,392,20,372
MO01384,RM0429,112,92,20
MO01384,RM0143,56,42,14
MO01385,RM0328,672,123,549
MO01385,RM0306,1008,346,662
MO01385,RM0315,1008,455,553
MO01385,RM0296,2352,273,2079
MO01385,RM0113,2688,2020,668
MO01385,RM0378,2688,616,2072
MO01385,RM0363,2688,717,1971
MO01385,RM0165,2688,2043,645
MO01386,RM0446,1414,573,841
MO01386,RM0312,1616,244,1372
MO01386,RM0229,1212,31,1181
MO01386,RM0121,1010,852,158
MO01386,RM0462,1010,129,881
MO01386,RM0425,1414,1411,3
MO01386,RM0255,808,380,428
MO01387,RM0282,570,525,45
MO01387,RM0208,1140,364,776
MO01387,RM0414,570,361,209
MO01387,RM0477,1140,109,1031
MO01387,RM0436,950,302,648
MO01387,RM0446,570,444,126
MO01387,RM0289,760,256,504
MO01388,RM0290,232,80,152
MO01388,RM0193,464,5,459
MO01388,RM0271,116,15,101
MO01388,RM0315,406,349,57
MO01389,RM0169,1770,959,811
MO01389,RM0338,2124,1979,145
MO01389,RM0482,354,76,278
MO01389,RM0318,2478,1326,1152
MO01389,RM0187,2832,1898,934
MO01390,RM0294,379,294,85
MO01390,RM0159,379,378,1
MO01390,RM0384,1137,618,519
MO01390,RM0497,3032,360,2672
MO01390,RM0434,1516,1433,83
MO01390,RM0223,1137,626,511
MO01390,RM0289,1137,355,782
MO01390,RM0443,758,57,701
MO01391,RM0349,1260,1035,225
MO01391,RM0491,1440,558,882
MO01391,RM0290,360,189,171
MO01391,RM0180,540,298,242
MO01391,RM0150,540,323,217
MO01391,RM0296,360,276,84
MO01391,RM0288,720,429,291
MO01392,RM0407,939,937,2
MO01392,RM0500,2504,754,1750
MO01392,RM0345,313,85,228
MO01392,RM0215,1252,848,404
MO01392,RM0340,939,410,529
MO01392,RM0376,1878,1837,41
MO01393,RM0474,2331,749,1582
MO01393,RM0328,2664,693,1971
MO01393,RM0187,2331,477,1854
MO01393,RM0450,999,707,292
MO01393,RM0333,1332,50,1282
MO01393,RM0230,1665,115,1550
MO01393,RM0199,1665,1377,288
MO01393,RM0334,1332,121,1211
MO01394,RM0231,472,353,119
MO01394,RM0340,177,13,164
MO01394,RM0380,295,139,156
MO01394,RM0182,354,49,305
MO01394,RM0442,295,279,16
MO01394,RM0132,413,262,151
MO01395,RM0128,1245,733,512
MO01395,RM0227,1992,77,1915
MO01395,RM0205,1245,1136,109
MO01395,RM0188,996,846,150
MO01395,RM0337,747,303,444
MO01395,RM0334,996,31,965
MO01395,RM0435,1494,1160,334
MO01395,RM0208,1494,34,1460
MO01396,RM0112,297,12,285
MO01396,RM0246,297,15,282
MO01396,RM0160,594,550,44
MO01396,RM0207,1188,797,391
MO01396,RM0312,1782,1596,186
MO01397,RM0425,1795,1065,730
MO01397,RM0290,1436,851,585
MO01397,RM0199,2872,985,1887
MO01397,RM0396,2154,231,1923
MO01397,RM0386,1795,826,969
MO01397,RM0390,1077,1,1076
MO01397,RM0113,718,373,345
MO01398,RM0140,642,118,524
MO01398,RM0460,321,1,320
MO01398,RM0108,856,705,151
MO01398,RM0224,321,178,143
MO01399,RM0363,1175,873,302
MO01399,RM0341,235,176,59
MO01399,RM0205,705,537,168
MO01399,RM0356,470,466,4
MO01399,RM0238,705,165,540
MO01399,RM0325,470,178,292
MO01399,RM0445,1410,459,951
MO01400,RM0396,450,234,216
MO01400,RM0267,525,178,347
MO01400,RM0131,375,188,187
MO01400,RM0296,300,51,249
MO01400,RM0392,375,51,324
MO01401,RM0154,852,455,397
MO01401,RM0468,852,640,212
MO01401,RM0355,1988,730,1258
MO01401,RM0325,1704,188,1516
MO01402,RM0247,2032,657,1375
MO01402,RM0435,508,433,75
MO01402,RM0336,254,236,18
MO01402,RM0107,1270,978,292
MO01402,RM0458,1778,1058,720
MO01402,RM0460,1778,1158,620
MO01402,RM0487,1778,865,913
MO01402,RM0292,254,82,172
MO01403,RM0219,1800,297,1503
MO01403,RM0351,720,487,233
MO01403,RM0461,360,60,300
MO01403,RM0347,360,144,216
MO01403,RM0399,360,156,204
MO01403,RM0161,2520,2026,494
MO01403,RM0293,1800,1633,167
MO01404,RM0284,2784,2430,354
MO01404,RM0266,1044,834,210
MO01404,RM0275,2436,1101,1335
MO01404,RM0486,2784,645,2139
MO01404,RM0462,1740,261,1479
MO01404,RM0278,2784,1662,1122
MO01405,RM0363,340,40,300
MO01405,RM0341,68,19,49
MO01405,RM0205,204,154,50
MO01405,RM0356,136,56,80
MO01405,RM0238,204,29,175
MO01405,RM0325,136,96,40
MO01405,RM0445,408,144,264
MO01406,RM0294,119,72,47
MO01406,RM0159,119,19,100
MO01406,RM0384,357,158,199
MO01406,RM0497,952,952,0
MO01406,RM0434,476,346,130
MO01406,RM0223,357,113,244
MO01406,RM0289,357,131,226
MO01406,RM0443,238,5,233
MO01407,RM0410,1670,1585,85
MO01407,RM0470,2004,1420,584
MO01407,RM0457,668,3,665
MO01407,RM0319,1336,59,1277
MO01407,RM0110,2338,1184,1154
MO01407,RM0246,1336,574,762
MO01407,RM0426,1002,442,560
MO01408,RM0279,628,179,449
MO01408,RM0236,471,182,289
MO01408,RM0464,157,87,70
MO01408,RM0233,785,66,719
MO01409,RM0126,255,39,216
MO01409,RM0302,408,63,345
MO01409,RM0107,102,81,21
MO01409,RM0345,408,208,200
MO01409,RM0445,357,318,39
MO01410,RM0103,855,342,513
MO01410,RM0393,171,8,163
MO01410,RM0237,1368,712,656
MO01410,RM0203,855,304,551
MO01410,RM0102,171,16,155
MO01410,RM0177,684,536,148
MO01411,RM0279,172,59,113
MO01411,RM0236,129,103,26
MO01411,RM0464,43,40,3
MO01411,RM0233,215,90,125
MO01412,RM0396,768,71,697
MO01412,RM0267,896,130,766
MO01412,RM0131,640,364,276
MO01412,RM0296,512,70,442
MO01412,RM0392,640,507,133
MO01413,RM0247,1256,544,712
MO01413,RM0435,314,217,97
MO01413,RM0336,157,27,130
MO01413,RM0107,785,513,272
MO01413,RM0458,1099,126,973
MO01413,RM0460,1099,213,886
MO01413,RM0487,1099,964,135
MO01413,RM0292,157,150,7
MO01414,RM0370,1506,27,1479
MO01414,RM0491,753,668,85
MO01414,RM0169,753,287,466
MO01414,RM0482,1506,268,1238
MO01415,RM0466,752,279,473
MO01415,RM0482,564,507,57
MO01415,RM0342,564,157,407
MO01415,RM0172,658,631,27
MO01415,RM0130,188,97,91
MO01416,RM0136,1176,2,1174
MO01416,RM0461,1960,698,1262
MO01416,RM0247,3136,1954,1182
MO01416,RM0241,392,234,158
MO01417,RM0113,766,592,174
MO01417,RM0466,1532,873,659
MO01417,RM0500,2681,1665,1016
MO01417,RM0450,1532,500,1032
MO01417,RM0424,1915,421,1494
MO01418,RM0396,1614,245,1369
MO01418,RM0267,1883,1263,620
MO01418,RM0131,1345,762,583
MO01418,RM0296,1076,353,723
MO01418,RM0392,1345,84,1261
MO01419,RM0425,1415,992,423
MO01419,RM0290,1132,615,517
MO01419,RM0199,2264,1338,926
MO01419,RM0396,1698,534,1164
MO01419,RM0386,1415,1250,165
MO01419,RM0390,849,809,40
MO01419,RM0113,566,478,88
MO01420,RM0179,819,634,185
MO01420,RM0191,1638,586,1052
MO01420,RM0465,546,208,338
MO01420,RM0119,546,143,403
MO01421,RM0407,1146,239,907
MO01421,RM0500,3056,2029,1027
MO01421,RM0345,382,277,105
MO01421,RM0215,1528,77,1451
MO01421,RM0340,1146,141,1005
MO01421,RM0376,2292,724,1568
MO01422,RM0301,1089,491,598
MO01422,RM0470,1452,304,1148
MO01422,RM0197,726,648,78
MO01422,RM0313,363,6,357
MO01422,RM0149,2904,355,2549
MO01422,RM0284,1815,675,1140
MO01422,RM0137,1452,1261,191
MO01422,RM0437,2178,1556,622
MO01423,RM0366,416,387,29
MO01423,RM0290,1248,1131,117
MO01423,RM0490,208,39,169
MO01423,RM0312,1664,839,825
MO01423,RM0235,832,387,445
MO01423,RM0234,208,81,127
MO01423,RM0454,1248,887,361
MO01423,RM0476,1664,636,1028
MO01424,RM0456,285,164,121
MO01424,RM0178,570,417,153
MO01424,RM0387,1425,1381,44
MO01424,RM0473,285,101,184
MO01425,RM0141,2800,1338,1462
MO01425,RM0130,2100,456,1644
MO01425,RM0419,700,26,674
MO01425,RM0275,2450,1373,1077
MO01425,RM0302,2100,268,1832
MO01426,RM0185,1470,1246,224
MO01426,RM0131,245,151,94
MO01426,RM0167,490,298,192
MO01426,RM0151,245,191,54
MO01427,RM0417,135,29,106
MO01427,RM0458,315,183,132
MO01427,RM0165,315,123,192
MO01427,RM0242,180,107,73
MO01427,RM0222,90,14,76
MO01427,RM0155,135,30,105
MO01428,RM0389,1062,361,701
MO01428,RM0142,2832,516,2316
MO01428,RM0497,1062,329,733
MO01428,RM0376,354,79,275
MO01428,RM0235,1062,292,770
MO01428,RM0119,2124,1068,1056
MO01428,RM0251,708,453,255
MO01428,RM0474,1062,475,587
MO01429,RM0129,1988,1118,870
MO01429,RM0190,568,413,155
MO01429,RM0471,1988,1337,651
MO01429,RM0448,1136,21,1115
MO01429,RM0103,1136,614,522
MO01429,RM0229,852,373,479
MO01429,RM0151,1420,178,1242
MO01430,RM0328,786,356,430
MO01430,RM0306,1179,387,792
MO01430,RM0315,1179,1090,89
MO01430,RM0296,2751,31,2720
MO01430,RM0113,3144,1333,1811
MO01430,RM0378,3144,455,2689
MO01430,RM0363,3144,485,2659
MO01430,RM0165,3144,2018,1126
MO01431,RM0219,130,119,11
MO01431,RM0351,52,33,19
MO01431,RM0461,26,26,0
MO01431,RM0347,26,19,7
MO01431,RM0399,26,11,15
MO01431,RM0161,182,147,35
MO01431,RM0293,130,5,125
MO01432,RM0301,942,596,346
MO01432,RM0470,1256,1252,4
MO01432,RM0197,628,45,583
MO01432,RM0313,314,250,64
MO01432,RM0149,2512,1161,1351
MO01432,RM0284,1570,1159,411
MO01432,RM0137,1256,320,936
MO01432,RM0437,1884,119,1765
MO01433,RM0466,592,591,1
MO01433,RM0482,444,210,234
MO01433,RM0342,444,294,150
MO01433,RM0172,518,99,419
MO01433,RM0130,148,97,51
MO01434,RM0323,2272,387,1885
MO01434,RM0385,1988,201,1787
MO01434,RM0347,2272,17,2255
MO01434,RM0329,1704,538,1166
MO01434,RM0364,1988,1353,635
MO01434,RM0276,1988,1762,226
MO01435,RM0363,500,344,156
MO01435,RM0341,100,53,47
MO01435,RM0205,300,75,225
MO01435,RM0356,200,124,76
MO01435,RM0238,300,132,168
MO01435,RM0325,200,81,119
MO01435,RM0445,600,108,492
MO01436,RM0282,762,173,589
MO01436,RM0208,1524,578,946
MO01436,RM0414,762,377,385
MO01436,RM0477,1524,903,621
MO01436,RM0436,1270,856,414
MO01436,RM0446,762,667,95
MO01436,RM0289,1016,517,499
MO01437,RM0269,1215,450,765
MO01437,RM0277,1701,740,961
MO01437,RM0376,243,56,187
MO01437,RM0101,972,926,46
MO01437,RM0121,243,210,33
MO01437,RM0314,1215,668,547
MO01437,RM0219,972,374,598
MO01438,RM0234,3040,1454,1586
MO01438,RM0176,3040,2665,375
MO01438,RM0342,2280,1207,1073
MO01438,RM0177,760,90,670
MO01438,RM0482,380,74,306
MO01438,RM0161,380,120,260
MO01438,RM0449,2280,774,1506
MO01438,RM0287,1140,422,718
MO01439,RM0128,860,22,838
MO01439,RM0227,1376,203,1173
MO01439,RM0205,860,276,584
MO01439,RM0188,688,643,45
MO01439,RM0337,516,46,470
MO01439,RM0334,688,601,87
MO01439,RM0435,1032,988,44
MO01439,RM0208,1032,762,270
MO01440,RM0406,1182,401,781
MO01440,RM0202,197,150,47
MO01440,RM0442,197,134,63
MO01440,RM0415,985,657,328
MO01441,RM0328,468,249,219
MO01441,RM0306,702,23,679
MO01441,RM0315,702,196,506
MO01441,RM0296,1638,1581,57
MO01441,RM0113,1872,387,1485
MO01441,RM0378,1872,1750,122
MO01441,RM0363,1872,858,1014
MO01441,RM0165,1872,711,1161
MO01442,RM0446,210,45,165
MO01442,RM0164,252,160,92
MO01442,RM0184,168,141,27
MO01442,RM0112,168,44,124
MO01442,RM0300,252,177,75
MO01443,RM0140,993,820,173
MO01443,RM0320,331,88,243
MO01443,RM0457,2317,1274,1043
MO01443,RM0184,2317,390,1927
MO01443,RM0368,662,479,183
MO01443,RM0285,662,252,410
MO01444,RM0341,1560,1528,32
MO01444,RM0377,1560,586,974
MO01444,RM0436,1560,884,676
MO01444,RM0150,2340,1913,427
MO01444,RM0128,3120,2592,528
MO01444,RM0251,2730,1303,1427
MO01444,RM0387,1950,622,1328
MO01445,RM0374,384,346,38
MO01445,RM0444,288,204,84
MO01445,RM0117,192,183,9
MO01445,RM0458,192,183,9
MO01445,RM0210,192,81,111
MO01445,RM0153,480,67,413
MO01446,RM0370,1488,1320,168
MO01446,RM0102,1240,598,642
MO01446,RM0318,744,484,260
MO01446,RM0310,248,245,3
MO01446,RM0494,248,139,109
MO01447,RM0369,420,240,180
MO01447,RM0376,420,271,149
MO01447,RM0252,490,15,475
MO01447,RM0239,140,36,104
MO01448,RM0109,223,158,65
MO01448,RM0329,1784,1472,312
MO01448,RM0276,1115,156,959
MO01448,RM0423,446,326,120
MO01448,RM0134,446,25,421
MO01448,RM0153,892,417,475
MO01448,RM0485,446,386,60
MO01448,RM0315,1338,1110,228
MO01449,RM0193,160,71,89
MO01449,RM0218,80,44,36
MO01449,RM0339,320,309,11
MO01449,RM0456,320,68,252
MO01449,RM0316,200,74,126
MO01449,RM0386,80,15,65
MO01450,RM0382,3136,748,2388
MO01450,RM0107,1568,1118,450
MO01450,RM0143,1176,719,457
MO01450,RM0269,2352,1815,537
MO01450,RM0243,1176,453,723
MO01450,RM0284,3136,819,2317
MO01450,RM0356,784,674,110
MO01450,RM0319,1176,728,448
MO01451,RM0370,1928,1580,348
MO01451,RM0266,723,93,630
MO01451,RM0287,241,3,238
MO01451,RM0248,723,623,100
MO01451,RM0365,964,123,841
MO01451,RM0209,1928,565,1363
MO01452,RM0247,2864,732,2132
MO01452,RM0435,716,302,414
MO01452,RM0336,358,318,40
MO01452,RM0107,1790,966,824
MO01452,RM0458,2506,2203,303
MO01452,RM0460,2506,421,2085
MO01452,RM0487,2506,352,2154
MO01452,RM0292,358,76,282
MO01453,RM0367,197,94,103
MO01453,RM0389,1379,747,632
MO01453,RM0232,985,440,545
MO01453,RM0400,1379,817,562
MO01453,RM0429,394,47,347
MO01453,RM0143,197,3,194
MO01454,RM0136,87,58,29
MO01454,RM0461,145,127,18
MO01454,RM0247,232,23,209
MO01454,RM0241,29,15,14
MO01455,RM0407,1080,1080,0
MO01455,RM0500,2880,415,2465
MO01455,RM0345,360,40,320
MO01455,RM0215,1440,312,1128
MO01455,RM0340,1080,867,213
MO01455,RM0376,2160,1570,590
MO01456,RM0410,1815,877,938
MO01456,RM0470,2178,1736,442
MO01456,RM0457,726,202,524
